,model,k,mutations,kept,lost,diff_abs,diff_rel
182,CNN_matrix_pretrained,1,2,0.9872650504112244,0.9190560579299928,0.06820899248123158,0.06908883531612975
183,CNN_matrix_pretrained,1,3,0.9817417860031128,0.7890392541885376,0.1927025318145752,0.19628637036945296
184,CNN_matrix_pretrained,1,4,0.9683908820152284,0.6127129793167114,0.35567790269851696,0.3672875378156687
185,CNN_matrix_pretrained,1,5,0.9624199867248536,0.4353579878807068,0.5270619988441468,0.5476424077992768
186,CNN_matrix_pretrained,1,6,0.9565195441246032,0.29265668988227844,0.6638628542423247,0.6940400311944332
187,CNN_matrix_pretrained,1,7,0.943228542804718,0.1859682649374008,0.7572602778673172,0.8028385947859268
188,CNN_matrix_pretrained,1,8,0.9376281499862672,0.11141210794448853,0.8262160420417787,0.8811766605491523
189,CNN_matrix_pretrained,1,9,0.9196398258209229,0.06711501628160478,0.8525248095393181,0.9270203242647804
190,CNN_matrix_pretrained,1,10,0.915374517440796,0.03629614785313606,0.87907836958766,0.960348308630425
191,CNN_matrix_pretrained,1,11,0.9056702256202698,0.02228209562599659,0.8833881299942732,0.9753971202810204
192,CNN_matrix_pretrained,1,12,0.8957518935203552,0.01655392535030842,0.8791979681700468,0.9815195195566369
193,CNN_matrix_pretrained,1,13,0.8800771832466125,0.010242665186524393,0.8698345180600882,0.9883616285236039
194,CNN_matrix_pretrained,1,14,0.8750938773155212,0.004498526453971864,0.8705953508615494,0.9948593784386062
195,CNN_matrix_pretrained,1,15,0.8595821261405945,0.0041129915043711645,0.8554691346362233,0.995215126769983
196,CNN_matrix_pretrained,1,16,0.8571489453315735,0.003011587541550398,0.8541373577900231,0.9964865061574737
197,CNN_matrix_pretrained,1,17,0.8459107279777527,0.002350530121475457,0.8435601978562772,0.9972213023860158
198,CNN_matrix_pretrained,1,18,0.8345785737037659,0.0023779908660799265,0.8322005828376859,0.9971506686835648
199,CNN_matrix_pretrained,1,19,0.8344192504882812,0.0013820804888382554,0.833037169999443,0.9983436617886877
200,LSTM_onehot,1,0,0.9745981693267822,0.9745981693267822,0.0,0.0
201,LSTM_onehot,1,1,0.9581546783447266,0.9618845582008362,-0.003729879856109619,-0.0038927742465895143
202,LSTM_onehot,1,2,0.9338160157203674,0.9372544884681702,-0.0034384727478027344,-0.003682173672241218
203,LSTM_onehot,1,3,0.9129093885421752,0.914807677268982,-0.0018982887268068627,-0.002079383507971322
204,LSTM_onehot,1,4,0.8823063969612122,0.882167398929596,0.00013899803161621094,0.0001575394127197871
205,LSTM_onehot,1,5,0.8345010280609131,0.8420280814170837,-0.007527053356170654,-0.009019825144686688
206,LSTM_onehot,1,6,0.7903820872306824,0.8027682304382324,-0.012386143207550049,-0.015671082894791022
207,LSTM_onehot,1,7,0.7342302203178406,0.7450641393661499,-0.010833919048309326,-0.014755479614581235
208,LSTM_onehot,1,8,0.6801415681838989,0.694685161113739,-0.014543592929840088,-0.021383184928211563
209,LSTM_onehot,1,9,0.6178509593009949,0.6236449480056763,-0.0057939887046813965,-0.00937764782502959
210,LSTM_onehot,1,10,0.554654061794281,0.561985194683075,-0.007331132888793945,-0.013217487067665346
211,LSTM_onehot,1,11,0.4789164662361145,0.4895937144756317,-0.010677248239517212,-0.02229459413544821
212,LSTM_onehot,1,12,0.42037391662597656,0.4271922111511231,-0.00681829452514654,-0.016219594640580537
213,LSTM_onehot,1,13,0.3645197153091431,0.3641788363456726,0.0003408789634705145,0.0009351454781572066
214,LSTM_onehot,1,14,0.3189742863178253,0.30067482590675354,0.018299460411071777,0.057369704067111615
215,LSTM_onehot,1,15,0.2568224370479584,0.2417239695787429,0.015098467469215476,0.058789518714815525
216,LSTM_onehot,1,16,0.21212440729141235,0.19142408668994906,0.02070032060146329,0.09758575576371842
217,LSTM_onehot,1,17,0.1674201488494873,0.14846985042095184,0.01895029842853546,0.11319007036346629
218,LSTM_onehot,1,18,0.13093148171901706,0.10788183659315108,0.023049645125865978,0.1760435673929912
219,LSTM_onehot,1,19,0.1059572696685791,0.07664310932159424,0.029314160346984863,0.27666020876789144
220,LSTM_onehot_pretrained,1,0,0.9905467629432678,0.9905467629432678,0.0,0.0
221,LSTM_onehot_pretrained,1,1,0.9817417860031128,0.9801225662231444,0.0016192197799683727,0.00164933366701292
222,LSTM_onehot_pretrained,1,2,0.96697598695755,0.96377432346344,0.0032016634941099964,0.003311006206248801
223,LSTM_onehot_pretrained,1,3,0.9544792175292968,0.9420915842056274,0.012387633323669323,0.012978421212496483
224,LSTM_onehot_pretrained,1,4,0.9377946257591248,0.9124727249145508,0.025321900844573975,0.02700154186112602
225,LSTM_onehot_pretrained,1,5,0.9108340740203856,0.8672817945480347,0.04355227947235096,0.04781582147021901
226,LSTM_onehot_pretrained,1,6,0.8739215135574341,0.8143235445022583,0.05959796905517578,0.0681960200436913
227,LSTM_onehot_pretrained,1,7,0.8329432606697083,0.7464043498039246,0.08653891086578369,0.10389532511038524
228,LSTM_onehot_pretrained,1,8,0.7952814102172852,0.6747505068778992,0.12053090333938599,0.1515575515671299
229,LSTM_onehot_pretrained,1,9,0.7393142580986023,0.5801237225532532,0.15919053554534912,0.21532187943292425
230,LSTM_onehot_pretrained,1,10,0.6879759430885315,0.4858151376247406,0.2021608054637909,0.29384865487625933
231,LSTM_onehot_pretrained,1,11,0.6223593354225159,0.3990066945552826,0.22335264086723328,0.3588805183031448
232,LSTM_onehot_pretrained,1,12,0.5634033679962158,0.3115860819816589,0.25181728601455694,0.4469573671704573
233,LSTM_onehot_pretrained,1,13,0.5041506886482239,0.2456263154745102,0.2585243731737137,0.5127918675800949
234,LSTM_onehot_pretrained,1,14,0.44144755601882935,0.16606691479682922,0.2753806412220001,0.6238128118898321
235,LSTM_onehot_pretrained,1,15,0.3807961046695709,0.1159343272447586,0.2648617774248123,0.6955474968806244
236,LSTM_onehot_pretrained,1,16,0.3229425251483917,0.07765903323888779,0.24528349190950394,0.75952676655636
237,LSTM_onehot_pretrained,1,17,0.2714705169200897,0.04504761472344399,0.22642290219664574,0.834060747242382
238,LSTM_onehot_pretrained,1,18,0.22543804347515106,0.027339044958353043,0.19809899851679802,0.8787292307149281
239,LSTM_onehot_pretrained,1,19,0.18454986810684204,0.015582473017275332,0.1689673950895667,0.9155649734290023
240,CNN_onehot,2,0,0.9660277366638184,0.9660277366638184,0.0,0.0
241,CNN_onehot,2,1,0.9591286778450012,0.9576269388198853,0.0015017390251159668,0.0015657325860489735
242,CNN_onehot,2,2,0.9471820592880248,0.9462285041809082,0.0009535551071165882,0.0010067284296255696
243,CNN_onehot,2,3,0.9295387268066406,0.9299014210700988,-0.00036269426345814093,-0.00039018736175111535
244,CNN_onehot,2,4,0.9116962552070618,0.9082813262939452,0.003414928913116566,0.0037456871119219137
245,CNN_onehot,2,5,0.8839947581291199,0.8821626305580139,0.001832127571105957,0.0020725547909169473
246,CNN_onehot,2,6,0.845460057258606,0.841365396976471,0.00409466028213501,0.004843114996362918
247,CNN_onehot,2,7,0.8041777610778809,0.8109925985336304,-0.006814837455749512,-0.008474292358713331
248,CNN_onehot,2,8,0.7553779482841492,0.7619338631629944,-0.006555914878845215,-0.008678986319016868
249,CNN_onehot,2,9,0.7081106901168823,0.7033080458641052,0.0048026442527771,0.0067823354735463415
250,CNN_onehot,2,10,0.6406430602073669,0.6495984196662903,-0.00895535945892334,-0.013978703610751042
251,CNN_onehot,2,11,0.5878298282623291,0.5797523260116577,0.008077502250671387,0.013741225542346358
252,CNN_onehot,2,12,0.5286564826965332,0.5260257124900818,0.002630770206451416,0.004976332065451228
253,CNN_onehot,2,13,0.4639639556407929,0.4621312618255615,0.0018326938152313788,0.003950078002719404
254,CNN_onehot,2,14,0.4088694453239441,0.39748215675354,0.011387288570404108,0.027850671407793848
255,CNN_onehot,2,15,0.3442363440990448,0.3300089836120605,0.014227360486984308,0.04133021027811856
256,CNN_onehot,2,16,0.28926151990890503,0.2682367563247681,0.021024763584136907,0.07268427404639954
257,CNN_onehot,2,17,0.24209487438201904,0.21038596332073206,0.03170891106128698,0.13097720941935842
258,CNN_onehot,2,18,0.1968510001897812,0.1694004386663437,0.0274505615234375,0.13944842290347936
259,CNN_onehot,2,19,0.15508009493350985,0.11579447239637375,0.039285622537136106,0.25332472587136157
260,CNN_onehot_pretrained,2,0,0.993346095085144,0.993346095085144,0.0,0.0
261,CNN_onehot_pretrained,2,1,0.9855292439460754,0.9831601977348328,0.0023690462112426758,0.0024038314700404184
262,CNN_onehot_pretrained,2,2,0.9738734364509584,0.9701154232025146,0.0037580132484437145,0.003858831248276795
263,CNN_onehot_pretrained,2,3,0.957932472229004,0.9456665515899658,0.012265920639038197,0.012804577561189356
264,CNN_onehot_pretrained,2,4,0.929901957511902,0.9100211858749392,0.01988077163696278,0.0213794276658551
265,CNN_onehot_pretrained,2,5,0.9027252197265624,0.8664441704750061,0.036281049251556285,0.040190578992072346
266,CNN_onehot_pretrained,2,6,0.8547989130020142,0.7962526679039001,0.058546245098114014,0.06849124888624658
267,CNN_onehot_pretrained,2,7,0.8166018724441528,0.7318955659866333,0.08470630645751953,0.10373023785016189
268,CNN_onehot_pretrained,2,8,0.7593675255775452,0.6573192477226257,0.10204827785491943,0.13438588617192382
269,CNN_onehot_pretrained,2,9,0.6998288631439209,0.5660895109176636,0.13373935222625732,0.19110293854621085
270,CNN_onehot_pretrained,2,10,0.6306573152542114,0.4675569832324982,0.1631003320217132,0.25861958321369694
271,CNN_onehot_pretrained,2,11,0.563687801361084,0.3758637607097626,0.1878240406513214,0.33320579263521466
272,CNN_onehot_pretrained,2,12,0.5043169856071472,0.3017292320728302,0.20258775353431702,0.40170717884986884
273,CNN_onehot_pretrained,2,13,0.4231301546096802,0.22008967399597168,0.2030404806137085,0.47985348810936157
274,CNN_onehot_pretrained,2,14,0.368845671415329,0.17234718799591064,0.19649848341941833,0.5327390251467974
275,CNN_onehot_pretrained,2,15,0.30451929569244385,0.11069399118423462,0.19382530450820923,0.6364959700418047
276,CNN_onehot_pretrained,2,16,0.2516012489795685,0.07696907222270966,0.17463217675685883,0.6940831075565925
277,CNN_onehot_pretrained,2,17,0.20125456154346466,0.04810450598597527,0.1531500555574894,0.7609768165399511
278,CNN_onehot_pretrained,2,18,0.1647081971168518,0.02888727374374866,0.13582092337310314,0.8246154456826781
279,CNN_onehot_pretrained,2,19,0.12585553526878354,0.01413057092577219,0.11172496434301135,0.8877238820239871
280,CNN_matrix,2,0,0.936634123325348,0.936634123325348,0.0,0.0
281,CNN_matrix,2,1,0.9211605191230774,0.917243719100952,0.003916800022125355,0.004252027676841852
282,CNN_matrix,2,2,0.8937403559684753,0.8906855583190918,0.003054797649383545,0.0034179922938282203
283,CNN_matrix,2,3,0.8603421449661255,0.8509451746940613,0.009396970272064209,0.010922364232702098
284,CNN_matrix,2,4,0.8118432760238647,0.8073966503143309,0.004446625709533802,0.005477197189230787
285,CNN_matrix,2,5,0.7649076581001282,0.7451112270355225,0.019796431064605713,0.025880811696637918
286,CNN_matrix,2,6,0.6993563175201416,0.667456328868866,0.031899988651275635,0.045613355956217405
287,CNN_matrix,2,7,0.6309258341789246,0.5959298014640808,0.03499603271484375,0.05546774409766708
288,CNN_matrix,2,8,0.569250762462616,0.525534987449646,0.04371577501296997,0.07679528583124362
289,CNN_matrix,2,9,0.497634768486023,0.4270769655704498,0.07055780291557323,0.1417863207794633
290,CNN_matrix,2,10,0.4358424842357636,0.3594304621219635,0.0764120221138001,0.1753202702297052
291,CNN_matrix,2,11,0.37809881567955017,0.2953063249588013,0.08279249072074885,0.2189705105845079
292,CNN_matrix,2,12,0.33293023705482483,0.2339082956314087,0.09902194142341614,0.29742549760390147
293,CNN_matrix,2,13,0.26375904679298395,0.1711295247077942,0.09262952208518976,0.35118993343152216
294,CNN_matrix,2,14,0.2332099676132202,0.13089139759540558,0.10231857001781461,0.4387401236104558
295,CNN_matrix,2,15,0.18525449931621552,0.08524847030639647,0.10000602900981904,0.5398305000901288
296,CNN_matrix,2,16,0.14731216430664062,0.06588748097419739,0.08142468333244324,0.5527356394204626
297,CNN_matrix,2,17,0.13012012839317322,0.04180625453591347,0.08831387385725975,0.6787103190553965
298,CNN_matrix,2,18,0.10265112668275833,0.03379463404417038,0.06885649263858795,0.6707816549484922
299,CNN_matrix,2,19,0.08427539467811583,0.017759727314114567,0.06651566736400126,0.789265569364028
300,CNN_matrix_pretrained,2,0,0.9910630583763124,0.9910630583763124,0.0,0.0
301,CNN_matrix_pretrained,2,1,0.9868046045303344,0.9721826314926147,0.014621973037719616,0.014817495754064547
302,CNN_matrix_pretrained,2,2,0.982614815235138,0.919384241104126,0.06323057413101207,0.06434929857624949
303,CNN_matrix_pretrained,2,3,0.9789499044418336,0.8022093176841736,0.17674058675766002,0.18054099188909156
304,CNN_matrix_pretrained,2,4,0.9713795185089112,0.6361430287361145,0.33523648977279674,0.3451138132780399
305,CNN_matrix_pretrained,2,5,0.9546411633491516,0.4525314271450043,0.5021097362041473,0.5259669868441501
306,CNN_matrix_pretrained,2,6,0.9450398087501526,0.3064265847206116,0.638613224029541,0.6757527229187612
307,CNN_matrix_pretrained,2,7,0.9386117458343506,0.18965688347816467,0.7489548623561859,0.7979389408667852
308,CNN_matrix_pretrained,2,8,0.9256344437599182,0.11547696590423585,0.8101574778556824,0.87524560404735
309,CNN_matrix_pretrained,2,9,0.911732017993927,0.0643506795167923,0.8473813384771347,0.929419304963774
310,CNN_matrix_pretrained,2,10,0.8953539729118347,0.037034887820482254,0.8583190850913525,0.9586365963172768
311,CNN_matrix_pretrained,2,11,0.8864542841911316,0.021696215495467186,0.8647580686956644,0.9755247214860443
312,CNN_matrix_pretrained,2,12,0.8730226159095764,0.0140015771612525,0.8590210387483239,0.9839619536698203
313,CNN_matrix_pretrained,2,13,0.8546968102455139,0.006555272731930018,0.8481415375135839,0.9923302946104982
314,CNN_matrix_pretrained,2,14,0.8506703376770021,0.003680823603644967,0.8469895140733571,0.9956730316779394
315,CNN_matrix_pretrained,2,15,0.8319494724273682,0.0018166515510529282,0.8301328208763152,0.9978163919669875
316,CNN_matrix_pretrained,2,16,0.8242499828338623,0.0013392800465226171,0.8229107027873397,0.998375153079266
317,CNN_matrix_pretrained,2,17,0.8060731291770935,0.0014352357247844338,0.8046378934523091,0.9982194720642162
318,CNN_matrix_pretrained,2,18,0.7879408597946167,0.0014523719437420368,0.7864884878508747,0.9981567500584744
319,CNN_matrix_pretrained,2,19,0.7810618281364441,0.0016793935792520642,0.779382434557192,0.9978498583354676
320,LSTM_onehot,2,0,0.9571731686592102,0.9571731686592102,0.0,0.0
321,LSTM_onehot,2,1,0.9414920210838318,0.9377973079681396,0.0036947131156921387,0.003924316970247754
322,LSTM_onehot,2,2,0.914945423603058,0.913825750350952,0.001119673252105935,0.0012237596070994172
323,LSTM_onehot,2,3,0.8842338919639587,0.8842964768409729,-6.258487701416016e-05,-7.077864531424005e-05
324,LSTM_onehot,2,4,0.8532973527908325,0.8580312132835388,-0.004733860492706299,-0.005547726683111653
325,LSTM_onehot,2,5,0.8130761384963989,0.8163166642189026,-0.003240525722503662,-0.003985513249098904
326,LSTM_onehot,2,6,0.7594339847564697,0.7605067491531372,-0.0010727643966674805,-0.001412584132657102
327,LSTM_onehot,2,7,0.7121647596359253,0.7176081538200378,-0.005443394184112549,-0.007643447826448657
328,LSTM_onehot,2,8,0.6458171606063843,0.6676531434059143,-0.02183598279953003,-0.0338114007051582
329,LSTM_onehot,2,9,0.5851379632949829,0.5996097326278687,-0.014471769332885742,-0.024732234516785523
330,LSTM_onehot,2,10,0.5228686928749084,0.5389840602874756,-0.01611536741256714,-0.030821060109679665
331,LSTM_onehot,2,11,0.46063086390495295,0.4816696047782898,-0.021038740873336848,-0.04567375423996345
332,LSTM_onehot,2,12,0.4017680883407593,0.4158182144165039,-0.014050126075744629,-0.03497073680931084
333,LSTM_onehot,2,13,0.340594619512558,0.3552890419960022,-0.014694422483444214,-0.04314343692356082
334,LSTM_onehot,2,14,0.29361191391944885,0.3024439215660095,-0.008832007646560669,-0.03008054928242343
335,LSTM_onehot,2,15,0.2446956187486649,0.24714919924736026,-0.0024535804986953458,-0.01002707163799088
336,LSTM_onehot,2,16,0.19672560691833496,0.20116646587848666,-0.0044408589601517,-0.022573873476446904
337,LSTM_onehot,2,17,0.15957115590572354,0.15195640921592712,0.00761474668979642,0.04772006974929288
338,LSTM_onehot,2,18,0.12334131449460985,0.12125206738710405,0.0020892471075057983,0.016938745270118738
339,LSTM_onehot,2,19,0.10073529183864594,0.08245721459388733,0.018278077244758606,0.1814466103303275
340,LSTM_onehot_pretrained,2,0,0.9938325881958008,0.9938325881958008,0.0,0.0
341,LSTM_onehot_pretrained,2,1,0.9859113097190856,0.9827956557273864,0.0031156539916992188,0.003160176743065235
342,LSTM_onehot_pretrained,2,2,0.974050521850586,0.9704143404960632,0.003636181354522816,0.003733052108646717
343,LSTM_onehot_pretrained,2,3,0.9658820629119872,0.9540647268295288,0.011817336082458385,0.012234760884606288
344,LSTM_onehot_pretrained,2,4,0.9472256302833556,0.9255688786506652,0.02165675163269043,0.022863350547442374
345,LSTM_onehot_pretrained,2,5,0.923272669315338,0.8865435719490051,0.0367290973663329,0.039781419495033554
346,LSTM_onehot_pretrained,2,6,0.8915560841560364,0.8347989320755005,0.05675715208053589,0.06366077590538044
347,LSTM_onehot_pretrained,2,7,0.8644067049026489,0.7800383567810059,0.08436834812164307,0.09760260724856917
348,LSTM_onehot_pretrained,2,8,0.8165019750595093,0.7108856439590454,0.10561633110046387,0.1293522052935221
349,LSTM_onehot_pretrained,2,9,0.7731754183769226,0.6267975568771362,0.14637786149978638,0.1893203767484848
350,LSTM_onehot_pretrained,2,10,0.7153386473655701,0.541244626045227,0.17409402132034302,0.24337287236121208
351,LSTM_onehot_pretrained,2,11,0.6654772758483887,0.4555922448635101,0.2098850309848786,0.315390229842642
352,LSTM_onehot_pretrained,2,12,0.6163833737373352,0.38249629735946655,0.23388707637786865,0.37945065740455386
353,LSTM_onehot_pretrained,2,13,0.5498637557029724,0.2940470278263092,0.2558167278766632,0.4652365703748099
354,LSTM_onehot_pretrained,2,14,0.4952786564826965,0.2281911373138428,0.26708751916885365,0.5392671694468322
355,LSTM_onehot_pretrained,2,15,0.4397742748260498,0.1648203581571579,0.2749539166688919,0.6252160083207421
356,LSTM_onehot_pretrained,2,16,0.3853876888751984,0.11381898820400238,0.27156870067119604,0.7046636633977666
357,LSTM_onehot_pretrained,2,17,0.3266075849533081,0.07076749205589294,0.25584009289741516,0.7833256319934827
358,LSTM_onehot_pretrained,2,18,0.27972760796546936,0.04901503771543503,0.23071257025003433,0.8247758307736088
