,model,k,mutations,kept,lost
401,CNN_matrix,3,1,0.9377065896987916,0.9368688464164734
402,CNN_matrix,3,2,0.9274993538856506,0.9270283579826356
403,CNN_matrix,3,3,0.9142234325408936,0.907761573791504
404,CNN_matrix,3,4,0.892065167427063,0.886256754398346
405,CNN_matrix,3,5,0.8693562150001526,0.850330650806427
406,CNN_matrix,3,6,0.8244606256484985,0.8051611185073853
407,CNN_matrix,3,7,0.7804498076438904,0.7509271502494812
408,CNN_matrix,3,8,0.7349850535392761,0.6850489377975464
409,CNN_matrix,3,9,0.6749677658081055,0.6210668683052063
410,CNN_matrix,3,10,0.6169882416725159,0.533111035823822
411,CNN_matrix,3,11,0.5667054057121277,0.4756897985935211
412,CNN_matrix,3,12,0.5118440985679626,0.3833177089691162
413,CNN_matrix,3,13,0.43921995162963867,0.32466498017311096
414,CNN_matrix,3,14,0.39656147360801697,0.2495006024837494
415,CNN_matrix,3,15,0.3458072543144226,0.1956622749567032
416,CNN_matrix,3,16,0.3043056428432465,0.14427022635936734
417,CNN_matrix,3,17,0.2540504038333893,0.10155893117189407
418,CNN_matrix,3,18,0.22240757942199707,0.07243681699037552
419,CNN_matrix,3,19,0.18162374198436732,0.048461027443408966
420,CNN_matrix_pretrained,3,0,0.9931985139846802,0.9931985139846802
421,CNN_matrix_pretrained,3,1,0.9904396533966064,0.9841684699058532
422,CNN_matrix_pretrained,3,2,0.9867664575576782,0.9396722316741944
423,CNN_matrix_pretrained,3,3,0.9848312139511108,0.8442614674568176
424,CNN_matrix_pretrained,3,4,0.9810659885406494,0.6907551884651184
425,CNN_matrix_pretrained,3,5,0.9766598343849182,0.5258085131645203
426,CNN_matrix_pretrained,3,6,0.9695352911949158,0.3740985691547394
427,CNN_matrix_pretrained,3,7,0.9610356688499452,0.26884248852729803
428,CNN_matrix_pretrained,3,8,0.9583043456077576,0.16457343101501465
429,CNN_matrix_pretrained,3,9,0.953071355819702,0.10647352039813997
430,CNN_matrix_pretrained,3,10,0.9394897222518921,0.06815680116415024
431,CNN_matrix_pretrained,3,11,0.936858296394348,0.04198263585567474
432,CNN_matrix_pretrained,3,12,0.9302234649658204,0.025052698329091072
433,CNN_matrix_pretrained,3,13,0.9207740426063538,0.018847174942493442
434,CNN_matrix_pretrained,3,14,0.9150745272636414,0.011235968209803104
435,CNN_matrix_pretrained,3,15,0.912820041179657,0.008350552059710026
436,CNN_matrix_pretrained,3,16,0.907515287399292,0.006659319624304771
437,CNN_matrix_pretrained,3,17,0.8993046283721924,0.004427562467753886
438,CNN_matrix_pretrained,3,18,0.8970895409584045,0.0034588526468724012
439,CNN_matrix_pretrained,3,19,0.8856105208396912,0.003777971025556326
440,LSTM_onehot,3,0,0.987449049949646,0.987449049949646
441,LSTM_onehot,3,1,0.9768072962760924,0.9767056107521056
442,LSTM_onehot,3,2,0.9600111246109008,0.9642665386199952
443,LSTM_onehot,3,3,0.9361407160758972,0.9395955204963684
444,LSTM_onehot,3,4,0.9144767522811892,0.9176869988441468
445,LSTM_onehot,3,5,0.8892566561698914,0.8892560601234436
446,LSTM_onehot,3,6,0.8415796756744385,0.8489525318145752
447,LSTM_onehot,3,7,0.7993324995040894,0.8063912987709045
448,LSTM_onehot,3,8,0.7538126111030579,0.7536939382553101
449,LSTM_onehot,3,9,0.689610481262207,0.7122420072555542
450,LSTM_onehot,3,10,0.6392395496368408,0.6366798281669617
451,LSTM_onehot,3,11,0.5779625773429871,0.5919874906539917
452,LSTM_onehot,3,12,0.5104357004165649,0.5247923135757446
453,LSTM_onehot,3,13,0.4401317238807678,0.4658538401126862
454,LSTM_onehot,3,14,0.3971452116966248,0.40052253007888794
455,LSTM_onehot,3,15,0.33888861536979675,0.3303733468055725
456,LSTM_onehot,3,16,0.2723138630390167,0.2647088170051575
457,LSTM_onehot,3,17,0.2277180254459381,0.21524889767169952
458,LSTM_onehot,3,18,0.1783667653799057,0.1673182100057602
459,LSTM_onehot,3,19,0.13949081301689148,0.1124519556760788
460,LSTM_onehot_pretrained,3,0,0.9942657947540284,0.9942657947540284
461,LSTM_onehot_pretrained,3,1,0.9869031310081482,0.9842515587806702
462,LSTM_onehot_pretrained,3,2,0.97593754529953,0.9724416732788086
463,LSTM_onehot_pretrained,3,3,0.9606457948684692,0.9443187713623048
464,LSTM_onehot_pretrained,3,4,0.943623423576355,0.9167163968086244
465,LSTM_onehot_pretrained,3,5,0.9214326739311218,0.8782650232315063
466,LSTM_onehot_pretrained,3,6,0.8856940269470215,0.819118082523346
467,LSTM_onehot_pretrained,3,7,0.8547546863555908,0.7605726718902588
468,LSTM_onehot_pretrained,3,8,0.8125356435775757,0.6824352741241455
469,LSTM_onehot_pretrained,3,9,0.7597898244857788,0.6008951663970947
470,LSTM_onehot_pretrained,3,10,0.7161970138549805,0.5089237093925476
471,LSTM_onehot_pretrained,3,11,0.6627954244613647,0.4309820234775543
472,LSTM_onehot_pretrained,3,12,0.6054839491844177,0.33108505606651306
473,LSTM_onehot_pretrained,3,13,0.5390391945838928,0.2565646767616272
474,LSTM_onehot_pretrained,3,14,0.5043493509292603,0.18299278616905207
475,LSTM_onehot_pretrained,3,15,0.442100465297699,0.12722255289554596
476,LSTM_onehot_pretrained,3,16,0.36897826194763184,0.07668359577655792
477,LSTM_onehot_pretrained,3,17,0.3150961101055145,0.050054013729095466
478,LSTM_onehot_pretrained,3,18,0.2653424143791199,0.02734476514160633
479,LSTM_onehot_pretrained,3,19,0.21428202092647552,0.01287070568650961
480,CNN_onehot,4,0,0.9830964207649232,0.9830964207649232
481,CNN_onehot,4,1,0.975689172744751,0.9766685962677002
482,CNN_onehot,4,2,0.9685415625572203,0.9643687605857848
483,CNN_onehot,4,3,0.953433096408844,0.9516313076019288
484,CNN_onehot,4,4,0.932603359222412,0.9297381639480592
485,CNN_onehot,4,5,0.9037336707115172,0.9043590426445008
486,CNN_onehot,4,6,0.8700085282325745,0.8700017333030701
487,CNN_onehot,4,7,0.8267085552215576,0.8241152763366699
488,CNN_onehot,4,8,0.7795385122299194,0.7701535224914551
489,CNN_onehot,4,9,0.729701578617096,0.719201385974884
490,CNN_onehot,4,10,0.656215488910675,0.6676629185676575
491,CNN_onehot,4,11,0.5954781770706177,0.5915416479110718
492,CNN_onehot,4,12,0.5202872157096863,0.5156821012496948
493,CNN_onehot,4,13,0.4603118002414704,0.4463484287261963
494,CNN_onehot,4,14,0.3741265535354614,0.37841957807540894
495,CNN_onehot,4,15,0.3207545578479767,0.3192151486873627
496,CNN_onehot,4,16,0.2531744241714477,0.23682551085948944
497,CNN_onehot,4,17,0.2105284482240677,0.1828158646821976
498,CNN_onehot,4,18,0.15462519228458405,0.1345488280057907
499,CNN_onehot,4,19,0.12045788764953612,0.0906773805618286
500,CNN_onehot_pretrained,4,0,0.9950616955757141,0.9950616955757141
501,CNN_onehot_pretrained,4,1,0.9886572360992432,0.9852482676506042
502,CNN_onehot_pretrained,4,2,0.9781883358955384,0.9657822251319884
503,CNN_onehot_pretrained,4,3,0.9564279913902284,0.9411008358001708
504,CNN_onehot_pretrained,4,4,0.9292073249816896,0.8962436318397522
505,CNN_onehot_pretrained,4,5,0.8950741291046143,0.8495120406150818
506,CNN_onehot_pretrained,4,6,0.8467031717300415,0.778053879737854
507,CNN_onehot_pretrained,4,7,0.800956130027771,0.7056548595428467
508,CNN_onehot_pretrained,4,8,0.7489444017410278,0.6235313415527344
509,CNN_onehot_pretrained,4,9,0.6867759227752686,0.5212423205375671
510,CNN_onehot_pretrained,4,10,0.6185464859008789,0.4504463374614716
511,CNN_onehot_pretrained,4,11,0.5456199049949646,0.3497038781642914
512,CNN_onehot_pretrained,4,12,0.4774135649204254,0.2693303525447845
513,CNN_onehot_pretrained,4,13,0.4096767604351044,0.1953551322221756
514,CNN_onehot_pretrained,4,14,0.3205961585044861,0.13451619446277618
515,CNN_onehot_pretrained,4,15,0.2824122905731201,0.0979577824473381
516,CNN_onehot_pretrained,4,16,0.2209791839122772,0.05688402056694033
517,CNN_onehot_pretrained,4,17,0.18008311092853546,0.037894800305366516
518,CNN_onehot_pretrained,4,18,0.1360156387090683,0.021954292431473732
519,CNN_onehot_pretrained,4,19,0.10515417903661728,0.013948692008852959
520,CNN_matrix,4,0,0.8449856042861938,0.8449856042861938
521,CNN_matrix,4,1,0.8296462893486023,0.8288772702217102
522,CNN_matrix,4,2,0.8100391626358032,0.802564799785614
523,CNN_matrix,4,3,0.7809627056121826,0.771895170211792
524,CNN_matrix,4,4,0.7384305000305176,0.726632297039032
525,CNN_matrix,4,5,0.6996632814407349,0.6753762364387512
526,CNN_matrix,4,6,0.6454188823699951,0.6191825866699219
527,CNN_matrix,4,7,0.5980535745620728,0.5567593574523926
528,CNN_matrix,4,8,0.5394057035446167,0.4828846752643585
529,CNN_matrix,4,9,0.4882771968841553,0.41510164737701416
530,CNN_matrix,4,10,0.4339686334133148,0.3756996393203736
531,CNN_matrix,4,11,0.3896932601928711,0.30255571007728577
532,CNN_matrix,4,12,0.339520663022995,0.2447129935026169
533,CNN_matrix,4,13,0.2936068475246429,0.1966232508420944
534,CNN_matrix,4,14,0.24901190400123605,0.15636533498764038
535,CNN_matrix,4,15,0.2208058834075928,0.12966886162757876
536,CNN_matrix,4,16,0.18538358807563785,0.09662952274084093
537,CNN_matrix,4,17,0.15983453392982486,0.077143594622612
538,CNN_matrix,4,18,0.13960270583629608,0.06027660891413689
539,CNN_matrix,4,19,0.12705524265766144,0.048409391194581985
540,CNN_matrix_pretrained,4,0,0.991127610206604,0.991127610206604
541,CNN_matrix_pretrained,4,1,0.9887313246726992,0.9738154411315918
542,CNN_matrix_pretrained,4,2,0.9839500188827516,0.9080944657325744
543,CNN_matrix_pretrained,4,3,0.9786542654037476,0.782784640789032
544,CNN_matrix_pretrained,4,4,0.9678164124488832,0.6085808873176575
545,CNN_matrix_pretrained,4,5,0.9589529633522034,0.4373694956302643
546,CNN_matrix_pretrained,4,6,0.9504270553588868,0.276561051607132
547,CNN_matrix_pretrained,4,7,0.9417814612388612,0.18395234644412994
548,CNN_matrix_pretrained,4,8,0.9265014529228208,0.11079603433609007
549,CNN_matrix_pretrained,4,9,0.9217358827590942,0.06930429488420486
550,CNN_matrix_pretrained,4,10,0.9075170755386353,0.03857393190264702
551,CNN_matrix_pretrained,4,11,0.8959630727767944,0.02296384796500206
552,CNN_matrix_pretrained,4,12,0.88820880651474,0.012398033402860165
553,CNN_matrix_pretrained,4,13,0.8760496973991394,0.009197033010423185
554,CNN_matrix_pretrained,4,14,0.8636425733566284,0.005796945653855801
555,CNN_matrix_pretrained,4,15,0.8500093817710876,0.0037746201269328594
556,CNN_matrix_pretrained,4,16,0.8352845311164856,0.0025763974990695715
557,CNN_matrix_pretrained,4,17,0.831612765789032,0.0013965732650831342
558,CNN_matrix_pretrained,4,18,0.8090251088142395,0.001970399869605899
559,CNN_matrix_pretrained,4,19,0.8150209784507751,0.001378510263748467
560,LSTM_onehot,4,0,0.9854761958122252,0.9854761958122252
561,LSTM_onehot,4,1,0.9742671847343444,0.9771969318389891
562,LSTM_onehot,4,2,0.961164891719818,0.9615760445594788
563,LSTM_onehot,4,3,0.9362123012542723,0.9394393563270568
564,LSTM_onehot,4,4,0.9042868614196776,0.9102998971939088
565,LSTM_onehot,4,5,0.8661728501319885,0.8731204271316528
566,LSTM_onehot,4,6,0.8104169964790344,0.8356420397758484
567,LSTM_onehot,4,7,0.7603447437286377,0.7835498452186584
568,LSTM_onehot,4,8,0.7114053964614868,0.7250851988792419
569,LSTM_onehot,4,9,0.6535609364509583,0.6728162169456482
570,LSTM_onehot,4,10,0.5878838896751404,0.6277475953102112
571,LSTM_onehot,4,11,0.5225295424461365,0.5498632192611694
572,LSTM_onehot,4,12,0.4487822949886322,0.4932264089584351
573,LSTM_onehot,4,13,0.3957242667675018,0.4134691059589386
574,LSTM_onehot,4,14,0.31910640001296997,0.3556099236011505
575,LSTM_onehot,4,15,0.2884508669376373,0.30081865191459656
576,LSTM_onehot,4,16,0.2240476310253144,0.2404729425907135
577,LSTM_onehot,4,17,0.18612515926361084,0.1885517835617065
578,LSTM_onehot,4,18,0.14653196930885315,0.1388765573501587
579,LSTM_onehot,4,19,0.11677533388137815,0.10004803538322447
580,LSTM_onehot_pretrained,4,0,0.981910228729248,0.981910228729248
581,LSTM_onehot_pretrained,4,1,0.9688653349876404,0.9633079767227172
582,LSTM_onehot_pretrained,4,2,0.957298457622528,0.9406458735466005
583,LSTM_onehot_pretrained,4,3,0.9317418336868286,0.912583827972412
584,LSTM_onehot_pretrained,4,4,0.9114135503768921,0.8653582930564879
585,LSTM_onehot_pretrained,4,5,0.8872190117835999,0.821814239025116
586,LSTM_onehot_pretrained,4,6,0.8454817533493042,0.7532592415809631
587,LSTM_onehot_pretrained,4,7,0.8117606043815613,0.6822019219398499
588,LSTM_onehot_pretrained,4,8,0.7749552130699158,0.6003808975219727
589,LSTM_onehot_pretrained,4,9,0.7382424473762512,0.5244095325469971
590,LSTM_onehot_pretrained,4,10,0.6972116231918335,0.4532692432403565
591,LSTM_onehot_pretrained,4,11,0.64200359582901,0.3657777607440949
592,LSTM_onehot_pretrained,4,12,0.5906489491462708,0.29218876361846924
593,LSTM_onehot_pretrained,4,13,0.5414819717407227,0.2257359176874161
594,LSTM_onehot_pretrained,4,14,0.4716135263442993,0.17224732041358948
595,LSTM_onehot_pretrained,4,15,0.4382149577140808,0.12137077003717422
596,LSTM_onehot_pretrained,4,16,0.3867659866809845,0.08259331434965134
597,LSTM_onehot_pretrained,4,17,0.34711071848869324,0.05622786283493042
598,LSTM_onehot_pretrained,4,18,0.2983067333698273,0.03787066787481308
599,LSTM_onehot_pretrained,4,19,0.25817015767097473,0.025738459080457687
600,CNN_onehot,5,0,0.9794208407402042,0.9794208407402042
601,CNN_onehot,5,1,0.9738449454307556,0.9742113947868348
602,CNN_onehot,5,2,0.9673252105712892,0.9662928581237792
603,CNN_onehot,5,3,0.9555841684341432,0.9496576189994812
604,CNN_onehot,5,4,0.9316082596778872,0.9329977631568908
605,CNN_onehot,5,5,0.9017935991287231,0.9007698893547058
606,CNN_onehot,5,6,0.8604692220687866,0.8643501400947571
607,CNN_onehot,5,7,0.8066129088401794,0.8222102522850037
608,CNN_onehot,5,8,0.7661871314048767,0.7720230221748352
609,CNN_onehot,5,9,0.7106824517250061,0.7217446565628052
610,CNN_onehot,5,10,0.6367843151092529,0.6575225591659546
611,CNN_onehot,5,11,0.5700767040252686,0.5681506395339966
612,CNN_onehot,5,12,0.4898516833782196,0.4977794885635376
613,CNN_onehot,5,13,0.4224541485309601,0.4352117478847504
614,CNN_onehot,5,14,0.3453173041343689,0.3499284088611603
615,CNN_onehot,5,15,0.2883425354957581,0.2977781593799591
616,CNN_onehot,5,16,0.22312979400157928,0.2238805741071701
617,CNN_onehot,5,17,0.17993006110191345,0.1624217927455902
618,CNN_onehot,5,18,0.13519501686096191,0.1171565055847168
619,CNN_onehot,5,19,0.09506302326917647,0.0799713209271431
620,CNN_onehot_pretrained,5,0,0.9961609840393066,0.9961609840393066
621,CNN_onehot_pretrained,5,1,0.9880099892616272,0.9870293140411376
622,CNN_onehot_pretrained,5,2,0.9828137755393982,0.9756360054016112
623,CNN_onehot_pretrained,5,3,0.9706836938858032,0.9562581181526184
624,CNN_onehot_pretrained,5,4,0.9483230710029602,0.9251267910003662
625,CNN_onehot_pretrained,5,5,0.9219403266906738,0.8793852925300598
626,CNN_onehot_pretrained,5,6,0.8772218823432922,0.821308970451355
627,CNN_onehot_pretrained,5,7,0.8308672904968262,0.7512316107749939
628,CNN_onehot_pretrained,5,8,0.7797675132751465,0.6581705808639526
629,CNN_onehot_pretrained,5,9,0.7178468704223633,0.5796732306480408
630,CNN_onehot_pretrained,5,10,0.6490007638931274,0.4793211817741394
631,CNN_onehot_pretrained,5,11,0.5753539204597473,0.3799080848693848
632,CNN_onehot_pretrained,5,12,0.4957258701324463,0.2998802959918976
633,CNN_onehot_pretrained,5,13,0.4341561198234558,0.2215096354484558
634,CNN_onehot_pretrained,5,14,0.3623694777488709,0.16041694581508634
635,CNN_onehot_pretrained,5,15,0.2962998449802399,0.11382680386304855
636,CNN_onehot_pretrained,5,16,0.241339772939682,0.07289168238639833
637,CNN_onehot_pretrained,5,17,0.18667276203632355,0.044876039028167725
638,CNN_onehot_pretrained,5,18,0.14346712827682495,0.026338770985603333
639,CNN_onehot_pretrained,5,19,0.1017087697982788,0.012399709783494473
640,CNN_matrix,5,0,0.8476172089576721,0.8476172089576721
641,CNN_matrix,5,1,0.8375053405761719,0.8349617719650269
642,CNN_matrix,5,2,0.8234260678291321,0.8158052563667297
643,CNN_matrix,5,3,0.7996655106544495,0.7928820252418518
644,CNN_matrix,5,4,0.7664477229118347,0.7495460510253906
645,CNN_matrix,5,5,0.7279840111732483,0.7080556154251099
646,CNN_matrix,5,6,0.6831522583961487,0.6541593670845032
647,CNN_matrix,5,7,0.6317700147628784,0.5981490612030029
648,CNN_matrix,5,8,0.5767834186553955,0.5309528112411499
649,CNN_matrix,5,9,0.5348766446113586,0.4689615070819855
650,CNN_matrix,5,10,0.4770663976669312,0.3894861340522766
651,CNN_matrix,5,11,0.4212307631969452,0.3269696533679962
652,CNN_matrix,5,12,0.3718669712543488,0.26845529675483704
653,CNN_matrix,5,13,0.3303324580192566,0.22017838060855865
654,CNN_matrix,5,14,0.2809495031833649,0.16885201632976532
655,CNN_matrix,5,15,0.2350798100233078,0.13649286329746246
656,CNN_matrix,5,16,0.20698995888233185,0.10382670909166336
657,CNN_matrix,5,17,0.17461983859539032,0.07027550786733627
658,CNN_matrix,5,18,0.15228666365146634,0.05337462201714517
659,CNN_matrix,5,19,0.1304130256175995,0.04231103137135506
660,CNN_matrix_pretrained,5,0,0.9673765301704408,0.9673765301704408
661,CNN_matrix_pretrained,5,1,0.9607353806495668,0.9122806191444396
662,CNN_matrix_pretrained,5,2,0.9532757997512816,0.7933858633041382
663,CNN_matrix_pretrained,5,3,0.9436954259872437,0.6298470497131348
664,CNN_matrix_pretrained,5,4,0.9373364448547364,0.4698874056339264
665,CNN_matrix_pretrained,5,5,0.9214320778846741,0.31821322441101074
666,CNN_matrix_pretrained,5,6,0.9097626209259032,0.1967882215976715
667,CNN_matrix_pretrained,5,7,0.9038205742836,0.12132056057453156
668,CNN_matrix_pretrained,5,8,0.8909066319465637,0.07480922341346741
669,CNN_matrix_pretrained,5,9,0.8786160349845886,0.04473240301012993
670,CNN_matrix_pretrained,5,10,0.8670501708984375,0.02444036491215229
671,CNN_matrix_pretrained,5,11,0.8553668856620789,0.0124876806512475
672,CNN_matrix_pretrained,5,12,0.8511996269226074,0.009130227379500866
673,CNN_matrix_pretrained,5,13,0.8387110829353333,0.00576056819409132
674,CNN_matrix_pretrained,5,14,0.8267726898193359,0.0035514943301677704
675,CNN_matrix_pretrained,5,15,0.8185715079307556,0.0034706485457718372
676,CNN_matrix_pretrained,5,16,0.8100414276123047,0.002011673059314489
677,CNN_matrix_pretrained,5,17,0.79326331615448,0.0018311302410438657
678,CNN_matrix_pretrained,5,18,0.7920407652854919,0.0015757587971165776
679,CNN_matrix_pretrained,5,19,0.7790748476982117,0.001786998356692493
680,LSTM_onehot,5,0,0.981998860836029,0.981998860836029
681,LSTM_onehot,5,1,0.9746251702308656,0.9745052456855774
682,LSTM_onehot,5,2,0.9610678553581238,0.960042417049408
683,LSTM_onehot,5,3,0.9374184608459472,0.9360864758491516
684,LSTM_onehot,5,4,0.9114393591880798,0.9092608094215392
685,LSTM_onehot,5,5,0.8732383251190186,0.8724070191383362
686,LSTM_onehot,5,6,0.8247483968734741,0.8350487351417542
687,LSTM_onehot,5,7,0.7689077258110046,0.780746579170227
688,LSTM_onehot,5,8,0.7261261940002441,0.7247790098190308
689,LSTM_onehot,5,9,0.6682469248771667,0.6762489080429077
690,LSTM_onehot,5,10,0.6053946614265442,0.6091290116310121
691,LSTM_onehot,5,11,0.5396712422370911,0.538345217704773
692,LSTM_onehot,5,12,0.47317758202552795,0.4735226035118103
693,LSTM_onehot,5,13,0.4053171277046204,0.411708414554596
694,LSTM_onehot,5,14,0.3467765748500824,0.3432762622833252
695,LSTM_onehot,5,15,0.2922773063182831,0.2930130362510681
696,LSTM_onehot,5,16,0.238117516040802,0.2259044349193573
697,LSTM_onehot,5,17,0.19741810858249664,0.16723990440368652
698,LSTM_onehot,5,18,0.15165922045707705,0.1194840595126152
699,LSTM_onehot,5,19,0.11617664247751235,0.0818769633769989
700,LSTM_onehot_pretrained,5,0,0.9860583543777466,0.9860583543777466
701,LSTM_onehot_pretrained,5,1,0.976065456867218,0.9746397137641908
702,LSTM_onehot_pretrained,5,2,0.9621356725692748,0.9545457363128662
703,LSTM_onehot_pretrained,5,3,0.9439501166343688,0.9293813109397888
704,LSTM_onehot_pretrained,5,4,0.9265857934951782,0.8952713012695312
705,LSTM_onehot_pretrained,5,5,0.90114027261734,0.8487926721572876
706,LSTM_onehot_pretrained,5,6,0.8580268621444702,0.7932122945785522
707,LSTM_onehot_pretrained,5,7,0.8191101551055908,0.7241940498352051
708,LSTM_onehot_pretrained,5,8,0.7810236215591431,0.6484410762786865
709,LSTM_onehot_pretrained,5,9,0.7359908819198608,0.5787503719329834
710,LSTM_onehot_pretrained,5,10,0.6836460828781128,0.4857032299041748
711,LSTM_onehot_pretrained,5,11,0.6240146160125732,0.4132791161537169
712,LSTM_onehot_pretrained,5,12,0.5751856565475464,0.3260749280452728
713,LSTM_onehot_pretrained,5,13,0.5198475122451782,0.2598754167556763
714,LSTM_onehot_pretrained,5,14,0.4614299833774567,0.18705980479717246
715,LSTM_onehot_pretrained,5,15,0.4088704288005829,0.14134487509727478
716,LSTM_onehot_pretrained,5,16,0.3622194528579712,0.09681573510169984
717,LSTM_onehot_pretrained,5,17,0.31145578622817993,0.05832801759243012
718,LSTM_onehot_pretrained,5,18,0.26110249757766724,0.03456921875476837
719,LSTM_onehot_pretrained,5,19,0.2205274254083633,0.018510570749640458
720,CNN_onehot,6,0,0.9717511534690856,0.9717511534690856
721,CNN_onehot,6,1,0.9618580937385559,0.9622878432273864
722,CNN_onehot,6,2,0.9503101706504822,0.9484063386917114
723,CNN_onehot,6,3,0.9341842532157898,0.9309334754943848
724,CNN_onehot,6,4,0.9062654376029968,0.9084756374359132
725,CNN_onehot,6,5,0.8864948749542236,0.8829976916313171
726,CNN_onehot,6,6,0.8394991755485535,0.8453018665313721
727,CNN_onehot,6,7,0.7950592637062073,0.8091082572937012
728,CNN_onehot,6,8,0.7383508682250977,0.7536041140556335
729,CNN_onehot,6,9,0.6930482387542725,0.6996405124664307
730,CNN_onehot,6,10,0.6345503926277161,0.644406259059906
731,CNN_onehot,6,11,0.5697168707847595,0.5853208303451538
732,CNN_onehot,6,12,0.5073615312576294,0.5052191019058228
733,CNN_onehot,6,13,0.4418052136898041,0.4525161683559418
734,CNN_onehot,6,14,0.3755764365196228,0.3821869790554047
735,CNN_onehot,6,15,0.3158031404018402,0.3246455490589142
736,CNN_onehot,6,16,0.2563115954399109,0.2519026100635529
737,CNN_onehot,6,17,0.20872972905635834,0.19949162006378174
738,CNN_onehot,6,18,0.15207263827323916,0.15548808872699738
739,CNN_onehot,6,19,0.12161235511302948,0.10318078100681304
740,CNN_onehot_pretrained,6,0,0.9858518838882446,0.9858518838882446
741,CNN_onehot_pretrained,6,1,0.9760673642158508,0.9715253710746764
742,CNN_onehot_pretrained,6,2,0.9599578380584716,0.9495787620544434
743,CNN_onehot_pretrained,6,3,0.9375757575035096,0.9172464609146118
744,CNN_onehot_pretrained,6,4,0.9036014080047609,0.8730111122131348
745,CNN_onehot_pretrained,6,5,0.8722613453865051,0.8179141283035278
746,CNN_onehot_pretrained,6,6,0.8256739377975464,0.763293981552124
747,CNN_onehot_pretrained,6,7,0.7805240154266357,0.6794629693031311
748,CNN_onehot_pretrained,6,8,0.7104644179344177,0.5932435393333435
749,CNN_onehot_pretrained,6,9,0.6719731688499451,0.5089114308357239
750,CNN_onehot_pretrained,6,10,0.6056378483772278,0.4252484738826752
751,CNN_onehot_pretrained,6,11,0.5222981572151184,0.340085506439209
752,CNN_onehot_pretrained,6,12,0.4757817089557648,0.2537665367126465
753,CNN_onehot_pretrained,6,13,0.4003061354160309,0.19787296652793884
754,CNN_onehot_pretrained,6,14,0.3428438901901245,0.13196170330047607
755,CNN_onehot_pretrained,6,15,0.2828696966171265,0.098887138068676
756,CNN_onehot_pretrained,6,16,0.2338760793209076,0.057185117155313485
757,CNN_onehot_pretrained,6,17,0.1879970878362656,0.03478232398629188
758,CNN_onehot_pretrained,6,18,0.137428417801857,0.02617725171148777
759,CNN_onehot_pretrained,6,19,0.1095978319644928,0.011628735810518265
760,CNN_matrix,6,0,0.9706817865371704,0.9706817865371704
761,CNN_matrix,6,1,0.9583099484443665,0.9582220911979676
762,CNN_matrix,6,2,0.9371769428253174,0.936342179775238
763,CNN_matrix,6,3,0.9114327430725098,0.9044883251190186
764,CNN_matrix,6,4,0.8699139356613159,0.8635172843933105
765,CNN_matrix,6,5,0.8355311751365662,0.8007943630218506
766,CNN_matrix,6,6,0.7761199474334717,0.7442742586135864
767,CNN_matrix,6,7,0.7063546776771545,0.6594226956367493
768,CNN_matrix,6,8,0.6459293365478516,0.5752902030944824
769,CNN_matrix,6,9,0.5893940329551697,0.4910027086734772
770,CNN_matrix,6,10,0.5203340649604797,0.4348568916320801
771,CNN_matrix,6,11,0.4414653480052948,0.3473523557186127
772,CNN_matrix,6,12,0.3949052691459656,0.2735672891139984
773,CNN_matrix,6,13,0.3392784297466278,0.21688099205493927
774,CNN_matrix,6,14,0.28058844804763794,0.1629934310913086
775,CNN_matrix,6,15,0.2349172681570053,0.11965909600257875
776,CNN_matrix,6,16,0.1985025256872177,0.08579177409410478
777,CNN_matrix,6,17,0.1719742864370346,0.05568930506706238
778,CNN_matrix,6,18,0.1382639706134796,0.040542703121900565
779,CNN_matrix,6,19,0.11882522702217102,0.02960523590445518
780,CNN_matrix_pretrained,6,0,0.98119854927063,0.98119854927063
781,CNN_matrix_pretrained,6,1,0.9751242995262146,0.9389535784721376
782,CNN_matrix_pretrained,6,2,0.9675955176353456,0.8337810635566711
783,CNN_matrix_pretrained,6,3,0.9604582190513612,0.6627798676490784
784,CNN_matrix_pretrained,6,4,0.9513593316078186,0.49334678053855896
785,CNN_matrix_pretrained,6,5,0.9411662817001344,0.33205923438072205
786,CNN_matrix_pretrained,6,6,0.9241943955421448,0.2054663598537445
787,CNN_matrix_pretrained,6,7,0.9092383980751038,0.13410601019859314
788,CNN_matrix_pretrained,6,8,0.898698091506958,0.07687699794769287
789,CNN_matrix_pretrained,6,9,0.8902273178100586,0.04490937665104866
790,CNN_matrix_pretrained,6,10,0.8705102801322937,0.027000619098544117
791,CNN_matrix_pretrained,6,11,0.8524953722953796,0.01789991371333599
792,CNN_matrix_pretrained,6,12,0.8406022787094116,0.010982392355799677
793,CNN_matrix_pretrained,6,13,0.8273266553878784,0.006707568187266588
794,CNN_matrix_pretrained,6,14,0.818487286567688,0.004601932130753994
795,CNN_matrix_pretrained,6,15,0.7928428649902344,0.0044786944054067135
796,CNN_matrix_pretrained,6,16,0.7946772575378418,0.0025341210421174765
797,CNN_matrix_pretrained,6,17,0.776063084602356,0.001778577687218785
798,CNN_matrix_pretrained,6,18,0.7724842429161072,0.0016838342417031527
799,CNN_matrix_pretrained,6,19,0.7446266412734985,0.001339331385679543
800,LSTM_onehot,6,0,0.9849903583526612,0.9849903583526612
801,LSTM_onehot,6,1,0.9736213684082032,0.9738590121269226
802,LSTM_onehot,6,2,0.9594359993934632,0.9563902020454408
803,LSTM_onehot,6,3,0.9390390515327454,0.9369943737983704
