,model,k,mutations,kept,lost
397,CNN_matrix_pretrained,7,9,0.979192711582238,0.12309498972908565
398,CNN_matrix_pretrained,8,9,0.9806497794058588,0.11252252592304204
399,CNN_matrix_pretrained,9,9,0.9925715285936992,0.13128222448332236
400,LSTM_onehot,0,0,0.9242945868241532,0.9242945869843806
401,LSTM_onehot,1,0,0.8710115196493765,0.8710115203589556
402,LSTM_onehot,2,0,0.8665318090979959,0.8665318079292774
403,LSTM_onehot,3,0,0.8990062590321309,0.8990062590321309
404,LSTM_onehot,4,0,0.8900703546452395,0.8900703540111475
405,LSTM_onehot,5,0,0.8624642868323819,0.8624642877839506
406,LSTM_onehot,6,0,0.8790331865180163,0.8790331842748308
407,LSTM_onehot,7,0,0.9521220219610012,0.9521220227522132
408,LSTM_onehot,8,0,0.914720372913048,0.9147203705047794
409,LSTM_onehot,9,0,0.8890679797977614,0.8890679788259466
410,LSTM_onehot,0,1,0.9170951612166872,0.9158241269969812
411,LSTM_onehot,1,1,0.8557857591464805,0.8555582977354615
412,LSTM_onehot,2,1,0.8487406961431154,0.8531144283182335
413,LSTM_onehot,3,1,0.8901282404344821,0.8876392779849833
414,LSTM_onehot,4,1,0.8782586769062154,0.8795297572336404
415,LSTM_onehot,5,1,0.8575522575367147,0.8465016377487463
416,LSTM_onehot,6,1,0.8573759672110967,0.860544354330972
417,LSTM_onehot,7,1,0.9436497379237221,0.9441071138049648
418,LSTM_onehot,8,1,0.9008893038500542,0.9002802937360549
419,LSTM_onehot,9,1,0.8747094358575692,0.8718000453992991
420,LSTM_onehot,0,2,0.9093011182048576,0.909568037348382
421,LSTM_onehot,1,2,0.845432690067202,0.8375081410411642
422,LSTM_onehot,2,2,0.8335372885215869,0.8376320988280711
423,LSTM_onehot,3,2,0.8687291614825704,0.8708375470428719
424,LSTM_onehot,4,2,0.865830631912785,0.8706598663240248
425,LSTM_onehot,5,2,0.8354960740149102,0.8288502710719552
426,LSTM_onehot,6,2,0.8430940700479613,0.8418760024299043
427,LSTM_onehot,7,2,0.9359093253833178,0.9312190363145156
428,LSTM_onehot,8,2,0.8890675374217369,0.8789961702773592
429,LSTM_onehot,9,2,0.8602415202710224,0.8578309920293564
430,LSTM_onehot,0,3,0.8986457781728687,0.8940933285901944
431,LSTM_onehot,1,3,0.8220757208426995,0.8149091322083459
432,LSTM_onehot,2,3,0.8151562117021531,0.8264946939703077
433,LSTM_onehot,3,3,0.8639958739491392,0.8494807304578625
434,LSTM_onehot,4,3,0.8438344843465314,0.8594911945169278
435,LSTM_onehot,5,3,0.8144619341763377,0.8111383420056697
436,LSTM_onehot,6,3,0.8308521817379471,0.8255144364595677
437,LSTM_onehot,7,3,0.9194980777975909,0.9209211708840456
438,LSTM_onehot,8,3,0.8689734533738018,0.8673293054724733
439,LSTM_onehot,9,3,0.8397601462260776,0.8405039471376938
440,LSTM_onehot,0,4,0.8849878215806538,0.8758963254385032
441,LSTM_onehot,1,4,0.8105957627668603,0.8036043601557538
442,LSTM_onehot,2,4,0.796147959836467,0.7978385209203117
443,LSTM_onehot,3,4,0.8487651373857227,0.8392065312861131
444,LSTM_onehot,4,4,0.8332542994663447,0.8418592181513871
445,LSTM_onehot,5,4,0.8015366403471368,0.7940689067149328
446,LSTM_onehot,6,4,0.8135669793867427,0.8015711452140729
447,LSTM_onehot,7,4,0.9073354765179904,0.9132877638665596
448,LSTM_onehot,8,4,0.854335912207433,0.8441995594164255
449,LSTM_onehot,9,4,0.8316201103190233,0.8149296475670748
450,LSTM_onehot,0,5,0.8624733953676149,0.860282539922888
451,LSTM_onehot,1,5,0.8033748114277132,0.7946445357852343
452,LSTM_onehot,2,5,0.7906648789658706,0.8036393447291283
453,LSTM_onehot,3,5,0.8246020134557445,0.820262059474192
454,LSTM_onehot,4,5,0.8271340389662952,0.8369001365255784
455,LSTM_onehot,5,5,0.7964849555731623,0.7720679101904434
456,LSTM_onehot,6,5,0.8374546310837506,0.8083983740064289
457,LSTM_onehot,7,5,0.8959189639980691,0.9022261043888778
458,LSTM_onehot,8,5,0.8592096414597257,0.8374499548710366
459,LSTM_onehot,9,5,0.8468416140024876,0.817865662444346
460,LSTM_onehot,0,6,0.8637970145314168,0.8493450501525742
461,LSTM_onehot,1,6,0.8015552230515266,0.7896046968372581
462,LSTM_onehot,2,6,0.7811590455098444,0.7836491775605453
463,LSTM_onehot,3,6,0.8291216133948521,0.7975597104667463
464,LSTM_onehot,4,6,0.8264613756384604,0.8347377202481541
465,LSTM_onehot,5,6,0.7890456893445029,0.7653047997625424
466,LSTM_onehot,6,6,0.8393096294048952,0.7890711573349691
467,LSTM_onehot,7,6,0.8946191863029411,0.8940253779200609
468,LSTM_onehot,8,6,0.8429108039374114,0.811946405259514
469,LSTM_onehot,9,6,0.8454588664948823,0.8162404231168815
470,LSTM_onehot,0,7,0.8423953600591492,0.8181819527951025
471,LSTM_onehot,1,7,0.8135855621943671,0.7932864538048424
472,LSTM_onehot,2,7,0.7714183067257205,0.7675526674613357
473,LSTM_onehot,3,7,0.8314500525325739,0.7945751095401897
474,LSTM_onehot,4,7,0.7980899333554721,0.7995257216252919
475,LSTM_onehot,5,7,0.7923220294341503,0.7582016602279885
476,LSTM_onehot,6,7,0.8352795418336975,0.7740354055788364
477,LSTM_onehot,7,7,0.8791842806649705,0.8633106084354222
478,LSTM_onehot,8,7,0.8239135883475754,0.7894661791592964
479,LSTM_onehot,9,7,0.8492402823827724,0.8044942793769061
480,LSTM_onehot,0,8,0.8603020442560039,0.8111431659354948
481,LSTM_onehot,1,8,0.7673128501691476,0.7327909182619166
482,LSTM_onehot,2,8,0.7382162453272404,0.7412627390848521
483,LSTM_onehot,3,8,0.7599858007893104,0.7284023026048574
484,LSTM_onehot,4,8,0.7557154083637979,0.7687851453038014
485,LSTM_onehot,5,8,0.7835369081915099,0.7351800350975146
486,LSTM_onehot,6,8,0.8118306387187153,0.7276879220339955
487,LSTM_onehot,7,8,0.8786919867957544,0.8515338025529656
488,LSTM_onehot,8,8,0.818123117237912,0.7472516467815022
489,LSTM_onehot,9,8,0.8461088503788535,0.8028954254653333
490,LSTM_onehot,0,9,0.8525251044795431,0.7713054101523441
491,LSTM_onehot,1,9,0.7352263080953166,0.6959981833596547
492,LSTM_onehot,2,9,0.7289494737315877,0.6840416660831299
493,LSTM_onehot,3,9,0.6878141951931831,0.6723192839242055
494,LSTM_onehot,4,9,0.7549822016428105,0.7470641810387277
495,LSTM_onehot,5,9,0.7965244657540609,0.7415007476796373
496,LSTM_onehot,6,9,0.7640608508791774,0.6903596504924353
497,LSTM_onehot,7,9,0.8398025487653084,0.8139213887165592
498,LSTM_onehot,8,9,0.7459270426515205,0.6603259162084821
499,LSTM_onehot,9,9,0.7971991506423801,0.7436170486944029
500,LSTM_onehot_pretrained,0,0,0.931304959199762,0.931304959199762
501,LSTM_onehot_pretrained,1,0,0.9182491289185626,0.9182491289185626
502,LSTM_onehot_pretrained,2,0,0.9440400903113186,0.9440400885582408
503,LSTM_onehot_pretrained,3,0,0.8999845342958117,0.8999845342996495
504,LSTM_onehot_pretrained,4,0,0.9562864151406796,0.9562864151406796
505,LSTM_onehot_pretrained,5,0,0.9163964628849341,0.9163964656384096
506,LSTM_onehot_pretrained,6,0,0.8971858261533643,0.8971858299988252
507,LSTM_onehot_pretrained,7,0,0.9315492731345966,0.9315492741895459
508,LSTM_onehot_pretrained,8,0,0.9260724761871376,0.9260724772407553
509,LSTM_onehot_pretrained,9,0,0.8612354899437575,0.8612354925352639
510,LSTM_onehot_pretrained,0,1,0.9307465795828128,0.9183425910974516
511,LSTM_onehot_pretrained,1,1,0.9077020289997259,0.8911526700940042
512,LSTM_onehot_pretrained,2,1,0.9312490561916158,0.914352460355297
513,LSTM_onehot_pretrained,3,1,0.8916000742675617,0.8813197979910621
514,LSTM_onehot_pretrained,4,1,0.950386659090295,0.936787716521888
515,LSTM_onehot_pretrained,5,1,0.9093844293760124,0.8906105281803689
516,LSTM_onehot_pretrained,6,1,0.8815490528053227,0.8764546373803963
517,LSTM_onehot_pretrained,7,1,0.9161235737732466,0.9066496393404307
518,LSTM_onehot_pretrained,8,1,0.9174661931102024,0.907867574401714
519,LSTM_onehot_pretrained,9,1,0.8569803278606128,0.8531921159192754
520,LSTM_onehot_pretrained,0,2,0.9262068620819504,0.9027897292797329
521,LSTM_onehot_pretrained,1,2,0.8979318602675838,0.8524468137517697
522,LSTM_onehot_pretrained,2,2,0.9226498646795556,0.8746637609668587
523,LSTM_onehot_pretrained,3,2,0.8818068599693746,0.8569159819210778
524,LSTM_onehot_pretrained,4,2,0.9434779229874438,0.909817211779746
525,LSTM_onehot_pretrained,5,2,0.891220307105096,0.8652369743490599
526,LSTM_onehot_pretrained,6,2,0.869378389183453,0.8362633644275544
527,LSTM_onehot_pretrained,7,2,0.9084161956962143,0.870453622138298
528,LSTM_onehot_pretrained,8,2,0.9112753742522643,0.8781371809753648
529,LSTM_onehot_pretrained,9,2,0.8573711633928388,0.8404084490316597
530,LSTM_onehot_pretrained,0,3,0.9160289288127282,0.8714033697860019
531,LSTM_onehot_pretrained,1,3,0.8778080137794366,0.8084843982398897
532,LSTM_onehot_pretrained,2,3,0.9117369431940218,0.8426721403831616
533,LSTM_onehot_pretrained,3,3,0.8745310656900761,0.8223488026180028
534,LSTM_onehot_pretrained,4,3,0.9263347496690002,0.8938130512063022
535,LSTM_onehot_pretrained,5,3,0.8785591275637157,0.8371588633551452
536,LSTM_onehot_pretrained,6,3,0.8573624262394408,0.7926314234699328
537,LSTM_onehot_pretrained,7,3,0.8873415783443283,0.8258210298750869
538,LSTM_onehot_pretrained,8,3,0.9031035843092058,0.8504817926727262
539,LSTM_onehot_pretrained,9,3,0.8423895514240007,0.7995087893123539
540,LSTM_onehot_pretrained,0,4,0.9103960393722194,0.8393596361886556
541,LSTM_onehot_pretrained,1,4,0.8662773764050794,0.7530228011494542
542,LSTM_onehot_pretrained,2,4,0.8951756569660372,0.7825817367412211
543,LSTM_onehot_pretrained,3,4,0.8601801027608352,0.7920742380125965
544,LSTM_onehot_pretrained,4,4,0.9179465223547248,0.8501359403350678
545,LSTM_onehot_pretrained,5,4,0.8664327773161549,0.7880737588110831
546,LSTM_onehot_pretrained,6,4,0.8392572127882156,0.7447232606332403
547,LSTM_onehot_pretrained,7,4,0.8776927900391521,0.7879572586568251
548,LSTM_onehot_pretrained,8,4,0.892685393976336,0.8150454129382059
549,LSTM_onehot_pretrained,9,4,0.8387850783290828,0.772943733517399
550,LSTM_onehot_pretrained,0,5,0.897262547574786,0.7844505023387284
551,LSTM_onehot_pretrained,1,5,0.8595995268273372,0.708519138074487
552,LSTM_onehot_pretrained,2,5,0.8955212644526509,0.7655386374803003
553,LSTM_onehot_pretrained,3,5,0.8501356997306813,0.7370436922877109
554,LSTM_onehot_pretrained,4,5,0.9226227901141872,0.8167812579432582
555,LSTM_onehot_pretrained,5,5,0.8683697314548743,0.7471859156500006
556,LSTM_onehot_pretrained,6,5,0.8676779864455407,0.7106404254363095
557,LSTM_onehot_pretrained,7,5,0.8766407735648815,0.7390514617674294
558,LSTM_onehot_pretrained,8,5,0.9114249526305314,0.8005373522947977
559,LSTM_onehot_pretrained,9,5,0.8782016711216625,0.7707029686034504
560,LSTM_onehot_pretrained,0,6,0.9028524678216404,0.7460628902863982
561,LSTM_onehot_pretrained,1,6,0.8613311081907826,0.6524227016801988
562,LSTM_onehot_pretrained,2,6,0.88828849005756,0.7061622661030273
563,LSTM_onehot_pretrained,3,6,0.8437070359292043,0.7005104949393085
564,LSTM_onehot_pretrained,4,6,0.9173531440679684,0.7915853191507702
565,LSTM_onehot_pretrained,5,6,0.8677437060963554,0.7047548547214721
566,LSTM_onehot_pretrained,6,6,0.8611381441764852,0.650060051835609
567,LSTM_onehot_pretrained,7,6,0.8752473398115028,0.681099193214445
568,LSTM_onehot_pretrained,8,6,0.8961151089927201,0.7313137550885013
569,LSTM_onehot_pretrained,9,6,0.8828947738523958,0.7601146027241601
570,LSTM_onehot_pretrained,0,7,0.8956541567180483,0.6930962787268938
571,LSTM_onehot_pretrained,1,7,0.8703665798777834,0.6272621386337217
572,LSTM_onehot_pretrained,2,7,0.885339946138776,0.6588361060723934
573,LSTM_onehot_pretrained,3,7,0.85339464194158,0.6722468441161217
574,LSTM_onehot_pretrained,4,7,0.901758421946184,0.6858939355195884
575,LSTM_onehot_pretrained,5,7,0.8720979875291001,0.6740209918402028
576,LSTM_onehot_pretrained,6,7,0.853086032862072,0.598361159279215
577,LSTM_onehot_pretrained,7,7,0.8822580387202712,0.6444553166696277
578,LSTM_onehot_pretrained,8,7,0.8881597599624108,0.6990552953838153
579,LSTM_onehot_pretrained,9,7,0.8861876296798354,0.7067303099626698
580,LSTM_onehot_pretrained,0,8,0.9217683953108888,0.6742813890115401
581,LSTM_onehot_pretrained,1,8,0.8533475390987264,0.5832714522211501
582,LSTM_onehot_pretrained,2,8,0.8902979545342998,0.5962933834757993
583,LSTM_onehot_pretrained,3,8,0.7998591212014654,0.5839721629252194
584,LSTM_onehot_pretrained,4,8,0.8991359739385096,0.6129804724915241
585,LSTM_onehot_pretrained,5,8,0.8785772486387515,0.6449479061866299
586,LSTM_onehot_pretrained,6,8,0.8532893794749373,0.575270446943087
587,LSTM_onehot_pretrained,7,8,0.8991467166343453,0.6226844833933167
588,LSTM_onehot_pretrained,8,8,0.881694727105787,0.6364980258406726
589,LSTM_onehot_pretrained,9,8,0.8973537299022807,0.7223231016166021
590,LSTM_onehot_pretrained,0,9,0.8970270968973637,0.5909516943709312
591,LSTM_onehot_pretrained,1,9,0.8535536279472021,0.4878817491838186
592,LSTM_onehot_pretrained,2,9,0.8934101064631969,0.5394181145334671
593,LSTM_onehot_pretrained,3,9,0.7655446621320288,0.5391491188224143
594,LSTM_onehot_pretrained,4,9,0.8804063400155522,0.6016523192092608
595,LSTM_onehot_pretrained,5,9,0.8775301667955016,0.6522991150908294
596,LSTM_onehot_pretrained,6,9,0.8447923152549969,0.5124317358212178
597,LSTM_onehot_pretrained,7,9,0.8778673086353023,0.5679794193508579
598,LSTM_onehot_pretrained,8,9,0.8179482245707833,0.5656107610937056
599,LSTM_onehot_pretrained,9,9,0.8576539634025263,0.6472792006670351
